Data e horário,Corrente CA L1|Primo 3.0-1 (# 1),Corrente CC MPP1|Primo 3.0-1 (# 1),Corrente CC MPP2|Primo 3.0-1 (# 1),Energia|Primo 3.0-1 (# 1),Energia MPP1|Primo 3.0-1 (# 1),Energia MPP2|Primo 3.0-1 (# 1),Fator de potência|Primo 3.0-1 (# 1),Potência aparente|Primo 3.0-1 (# 1),Potência reativa|Primo 3.0-1 (# 1),Rendimento específico|Primo 3.0-1 (# 1),Voltagem CA L1|Primo 3.0-1 (# 1),Voltagem CC MPP1|Primo 3.0-1 (# 1),Voltagem CC MPP2|Primo 3.0-1 (# 1),
01.08.2019 15:05,6.88,4.76,4.75,125.18,62.74,62.44,0.99,1518.18,219.83,0.04,220.30,168.10,167.70,
01.08.2019 15:10,6.59,4.57,4.54,119.11,59.71,59.4,0.99,1450.89,220.04,0.04,220.10,167.80,167.80,
01.08.2019 15:15,6.74,4.67,4.64,122.49,61.37,61.12,0.99,1486.31,220.28,0.04,220.30,168.20,168.20,
01.08.2019 15:20,6.58,4.54,4.51,119.03,59.69,59.34,0.99,1450.07,220.85,0.04,220.40,168.81,168.60,
01.08.2019 15:25,5.92,4.06,4.04,107.19,53.77,53.42,0.99,1305.38,222.42,0.03,220.20,169.70,169.40,
01.08.2019 15:30,5.58,3.80,3.77,100.50,50.42,50.08,0.98,1230.57,223.79,0.03,220.40,170.80,170.80,
01.08.2019 15:35,5.37,3.64,3.62,96.82,48.52,48.3,0.98,1183.33,224.48,0.03,220.40,171.20,171.20,
01.08.2019 15:40,5.22,3.54,3.51,93.87,47.08,46.79,0.98,1152.45,225.2,0.03,220.40,171.90,171.80,
01.08.2019 15:45,5.04,3.41,3.40,90.65,45.48,45.17,0.98,1110.9,225.44,0.03,220.20,171.90,171.10,
01.08.2019 15:50,4.84,3.27,3.24,86.59,43.44,43.15,0.98,1066.63,225.57,0.03,220.10,172.00,171.80,
01.08.2019 15:55,4.57,3.08,3.05,81.78,41.04,40.74,0.97,1007.1,226.41,0.03,220.10,171.80,171.80,
01.08.2019 16:00,4.43,2.97,2.95,78.66,39.45,39.2,0.97,973.62,225.92,0.02,219.70,171.80,171.50,
01.08.2019 16:05,4.17,2.79,2.78,73.88,37.03,36.85,0.97,915.08,226.49,0.02,219.50,171.60,171.50,
01.08.2019 16:10,3.97,2.65,2.63,69.80,34.99,34.81,0.97,870.31,226.31,0.02,219.40,172.00,171.80,
01.08.2019 16:15,3.73,2.49,2.47,65.50,32.82,32.69,0.96,818.13,226.96,0.02,219.50,171.70,172.20,
01.08.2019 16:20,3.48,2.32,2.30,60.52,30.35,30.18,0.95,763.43,227.68,0.02,219.60,171.50,171.60,
01.08.2019 16:25,3.31,2.21,2.19,57.53,28.82,28.71,0.95,727.69,229.94,0.02,220.10,171.10,171.20,
01.08.2019 16:30,2.92,1.94,1.93,49.67,24.9,24.77,0.93,641.25,231.51,0.02,220.50,170.90,170.49,
01.08.2019 16:35,2.34,1.51,1.50,38.27,19.18,19.09,0.89,511.96,232.45,0.01,220.60,170.39,169.59,
01.08.2019 16:40,1.76,1.05,1.04,25.44,12.75,12.68,0.8,383.54,232.24,0.01,221.00,168.80,168.50,
01.08.2019 16:45,1.30,0.64,0.63,13.79,6.96,6.83,0.59,281.48,227.31,0.00,220.59,166.38,163.41,
01.08.2019 16:50,1.13,0.43,0.41,8.16,4.12,4.04,0.4,241.95,221.24,0.00,219.20,162.80,165.20,
01.08.2019 16:55,1.07,0.34,0.32,5.75,2.9,2.85,0.3,229.16,218.44,0.00,218.80,160.39,163.69,
01.08.2019 17:00,1.04,0.29,0.27,4.18,2.11,2.07,0.23,222.84,217.12,0.00,219.00,158.30,161.80,
01.08.2019 17:05,1.03,0.27,0.25,3.78,1.89,1.88,0.21,221.56,216.85,0.00,219.00,157.70,161.49,
